dise_orpha_id	dise_name	link_status	link_type	gene_name	hgnc_id	symbol	entrez_id
432	Normosmic congenital hypogonadotropic hypogonadism	Assessed	Disease-causing germline mutation(s) in	chromodomain helicase DNA binding protein 7	20626	CHD7	55636
39041	Omenn syndrome	Assessed	Disease-causing germline mutation(s) in	chromodomain helicase DNA binding protein 7	20626	CHD7	55636
165805	Familial mesial temporal lobe epilepsy with febrile seizures	Assessed	Disease-causing germline mutation(s) (loss of function) in	carboxypeptidase A6	17245	CPA6	57094
163717	Benign familial mesial temporal lobe epilepsy	Assessed	Disease-causing germline mutation(s) (gain of function) in	carboxypeptidase A6	17245	CPA6	57094
803	Amyotrophic lateral sclerosis	Assessed	Major susceptibility factor in	ataxin 2	10555	ATXN2	6311
98756	Spinocerebellar ataxia type 2	Assessed	Disease-causing germline mutation(s) in	ataxin 2	10555	ATXN2	6311
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	charged multivesicular body protein 2B	24537	CHMP2B	25978
275864	Behavioral variant of frontotemporal dementia	Assessed	Major susceptibility factor in	charged multivesicular body protein 2B	24537	CHMP2B	25978
100069	Semantic dementia	Assessed	Major susceptibility factor in	charged multivesicular body protein 2B	24537	CHMP2B	25978
100070	Progressive non-fluent aphasia	Assessed	Major susceptibility factor in	charged multivesicular body protein 2B	24537	CHMP2B	25978
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	superoxide dismutase 1	11179	SOD1	6647
803	Amyotrophic lateral sclerosis	Assessed	Major susceptibility factor in	triggering receptor expressed on myeloid cells 2	17761	TREM2	54209
2770	Nasu-Hakola disease	Assessed	Disease-causing germline mutation(s) (loss of function) in	triggering receptor expressed on myeloid cells 2	17761	TREM2	54209
275864	Behavioral variant of frontotemporal dementia	Assessed	Major susceptibility factor in	triggering receptor expressed on myeloid cells 2	17761	TREM2	54209
100069	Semantic dementia	Assessed	Major susceptibility factor in	triggering receptor expressed on myeloid cells 2	17761	TREM2	54209
100070	Progressive non-fluent aphasia	Assessed	Major susceptibility factor in	triggering receptor expressed on myeloid cells 2	17761	TREM2	54209
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	VAMP associated protein B and C	12649	VAPB	9217
209335	Adult-onset proximal spinal muscular atrophy, autosomal dominant	Assessed	Disease-causing germline mutation(s) in	VAMP associated protein B and C	12649	VAPB	9217
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	valosin containing protein	12666	VCP	7415
275872	Frontotemporal dementia with motor neuron disease	Assessed	Disease-causing germline mutation(s) in	valosin containing protein	12666	VCP	7415
275864	Behavioral variant of frontotemporal dementia	Not yet assessed	Major susceptibility factor in	valosin containing protein	12666	VCP	7415
329475	Spastic paraplegia-Paget disease of bone syndrome	Assessed	Disease-causing germline mutation(s) in	valosin containing protein	12666	VCP	7415
329478	Adult-onset distal myopathy due to VCP mutation	Assessed	Disease-causing germline mutation(s) in	valosin containing protein	12666	VCP	7415
435387	Autosomal dominant Charcot-Marie-Tooth disease type 2Y	Assessed	Disease-causing germline mutation(s) in	valosin containing protein	12666	VCP	7415
52430	Inclusion body myopathy with Paget disease of bone and frontotemporal dementia	Assessed	Disease-causing germline mutation(s) in	valosin containing protein	12666	VCP	7415
100069	Semantic dementia	Not yet assessed	Major susceptibility factor in	valosin containing protein	12666	VCP	7415
100070	Progressive non-fluent aphasia	Not yet assessed	Major susceptibility factor in	valosin containing protein	12666	VCP	7415
803	Amyotrophic lateral sclerosis	Assessed	Major susceptibility factor in	neurofilament heavy	7737	NEFH	4744
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	optineurin	17142	OPTN	10133
803	Amyotrophic lateral sclerosis	Not yet assessed	Candidate gene tested in	dynactin subunit 1	2711	DCTN1	1639
178509	Perry syndrome	Assessed	Disease-causing germline mutation(s) in	dynactin subunit 1	2711	DCTN1	1639
139589	Distal hereditary motor neuropathy type 7	Assessed	Disease-causing germline mutation(s) in	dynactin subunit 1	2711	DCTN1	1639
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	TAR DNA binding protein	11571	TARDBP	23435
275872	Frontotemporal dementia with motor neuron disease	Assessed	Disease-causing germline mutation(s) in	TAR DNA binding protein	11571	TARDBP	23435
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	FIG4 phosphoinositide 5-phosphatase	16873	FIG4	9896
139515	Charcot-Marie-Tooth disease type 4J	Assessed	Disease-causing germline mutation(s) in	FIG4 phosphoinositide 5-phosphatase	16873	FIG4	9896
3472	Yunis-Varon syndrome	Assessed	Disease-causing germline mutation(s) (loss of function) in	FIG4 phosphoinositide 5-phosphatase	16873	FIG4	9896
208441	Bilateral parasagittal parieto-occipital polymicrogyria	Assessed	Disease-causing germline mutation(s) (loss of function) in	FIG4 phosphoinositide 5-phosphatase	16873	FIG4	9896
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	FUS RNA binding protein	4010	FUS	2521
275872	Frontotemporal dementia with motor neuron disease	Not yet assessed	Major susceptibility factor in	FUS RNA binding protein	4010	FUS	2521
300605	Juvenile amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	FUS RNA binding protein	4010	FUS	2521
79105	Myxofibrosarcoma	Assessed	Part of a fusion gene in	FUS RNA binding protein	4010	FUS	2521
99967	Myxoid/round cell liposarcoma	Assessed	Part of a fusion gene in	FUS RNA binding protein	4010	FUS	2521
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	angiogenin	483	ANG	283
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	GLE1, RNA export mediator	4315	GLE1	2733
1486	Lethal congenital contracture syndrome type 1	Assessed	Disease-causing germline mutation(s) in	GLE1, RNA export mediator	4315	GLE1	2733
53696	Lethal arthrogryposis-anterior horn cell disease syndrome	Assessed	Disease-causing germline mutation(s) in	GLE1, RNA export mediator	4315	GLE1	2733
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	matrin 3	6912	MATR3	9782
600	Distal myopathy with vocal cord weakness	Assessed	Disease-causing germline mutation(s) in	matrin 3	6912	MATR3	9782
803	Amyotrophic lateral sclerosis	Assessed	Major susceptibility factor in	peripherin	9461	PRPH	5630
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	D-amino acid oxidase	2671	DAO	1610
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	paraoxonase 1	9204	PON1	5444
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	paraoxonase 2	9205	PON2	5445
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	paraoxonase 3	9206	PON3	5446
803	Amyotrophic lateral sclerosis	Assessed	Major susceptibility factor in	NIMA related kinase 1	7744	NEK1	4750
2751	Orofaciodigital syndrome type 2	Assessed	Disease-causing germline mutation(s) in	NIMA related kinase 1	7744	NEK1	4750
93269	Short rib-polydactyly syndrome, Majewski type	Assessed	Disease-causing germline mutation(s) in	NIMA related kinase 1	7744	NEK1	4750
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	sequestosome 1	11280	SQSTM1	8878
275872	Frontotemporal dementia with motor neuron disease	Assessed	Disease-causing germline mutation(s) in	sequestosome 1	11280	SQSTM1	8878
275864	Behavioral variant of frontotemporal dementia	Assessed	Disease-causing germline mutation(s) in	sequestosome 1	11280	SQSTM1	8878
602	GNE myopathy	Assessed	Disease-causing germline mutation(s) in	sequestosome 1	11280	SQSTM1	8878
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	ubiquilin 2	12509	UBQLN2	29978
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	chromosome 9 open reading frame 72	28337	C9orf72	203228
275872	Frontotemporal dementia with motor neuron disease	Assessed	Disease-causing germline mutation(s) in	chromosome 9 open reading frame 72	28337	C9orf72	203228
275864	Behavioral variant of frontotemporal dementia	Assessed	Major susceptibility factor in	chromosome 9 open reading frame 72	28337	C9orf72	203228
401901	Huntington disease-like syndrome due to C9ORF72 expansions	Assessed	Disease-causing germline mutation(s) in	chromosome 9 open reading frame 72	28337	C9orf72	203228
100069	Semantic dementia	Not yet assessed	Major susceptibility factor in	chromosome 9 open reading frame 72	28337	C9orf72	203228
100070	Progressive non-fluent aphasia	Not yet assessed	Major susceptibility factor in	chromosome 9 open reading frame 72	28337	C9orf72	203228
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	profilin 1	8881	PFN1	5216
803	Amyotrophic lateral sclerosis	Assessed	Major susceptibility factor in	TANK binding kinase 1	11584	TBK1	29110
275872	Frontotemporal dementia with motor neuron disease	Assessed	Disease-causing germline mutation(s) (loss of function) in	TANK binding kinase 1	11584	TBK1	29110
1930	Herpes simplex encephalitis	Assessed	Major susceptibility factor in	TANK binding kinase 1	11584	TBK1	29110
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	heterogeneous nuclear ribonucleoprotein A1	5031	HNRNPA1	3178
52430	Inclusion body myopathy with Paget disease of bone and frontotemporal dementia	Assessed	Disease-causing germline mutation(s) in	heterogeneous nuclear ribonucleoprotein A1	5031	HNRNPA1	3178
803	Amyotrophic lateral sclerosis	Not yet assessed	Candidate gene tested in	TATA-box binding protein associated factor 15	11547	TAF15	8148
209916	Extraskeletal myxoid chondrosarcoma	Assessed	Part of a fusion gene in	TATA-box binding protein associated factor 15	11547	TAF15	8148
803	Amyotrophic lateral sclerosis	Assessed	Modifying germline mutation in	PPARG coactivator 1 alpha	9237	PPARGC1A	10891
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	erb-b2 receptor tyrosine kinase 4	3432	ERBB4	2066
803	Amyotrophic lateral sclerosis	Assessed	Major susceptibility factor in	unc-13 homolog A	23150	UNC13A	23025
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	coiled-coil-helix-coiled-coil-helix domain containing 10	15559	CHCHD10	400916
275872	Frontotemporal dementia with motor neuron disease	Assessed	Disease-causing germline mutation(s) in	coiled-coil-helix-coiled-coil-helix domain containing 10	15559	CHCHD10	400916
276435	Lower motor neuron syndrome with late-adult onset	Assessed	Disease-causing germline mutation(s) in	coiled-coil-helix-coiled-coil-helix domain containing 10	15559	CHCHD10	400916
457050	Autosomal dominant mitochondrial myopathy with exercise intolerance	Assessed	Disease-causing germline mutation(s) in	coiled-coil-helix-coiled-coil-helix domain containing 10	15559	CHCHD10	400916
803	Amyotrophic lateral sclerosis	Not yet assessed	Candidate gene tested in	EPH receptor A4	3388	EPHA4	2043
803	Amyotrophic lateral sclerosis	Not yet assessed	Candidate gene tested in	chromosome 21 open reading frame 2	1260	C21orf2	755
803	Amyotrophic lateral sclerosis	Assessed	Disease-causing germline mutation(s) in	cyclin F	1591	CCNF	899
100	Ataxia-telangiectasia	Assessed	Disease-causing germline mutation(s) in	ATM serine/threonine kinase	795	ATM	472
370114	Combined cervical dystonia	Assessed	Disease-causing germline mutation(s) (loss of function) in	ATM serine/threonine kinase	795	ATM	472
370109	Ataxia-telangiectasia variant	Assessed	Disease-causing germline mutation(s) (loss of function) in	ATM serine/threonine kinase	795	ATM	472
67038	B-cell chronic lymphocytic leukemia	Assessed	Disease-causing somatic mutation(s) in	ATM serine/threonine kinase	795	ATM	472
52416	Mantle cell lymphoma	Assessed	Disease-causing somatic mutation(s) in	ATM serine/threonine kinase	795	ATM	472
399	Huntington disease	Assessed	Disease-causing germline mutation(s) (gain of function) in	huntingtin	4851	HTT	3064
248111	Juvenile Huntington disease	Assessed	Disease-causing germline mutation(s) in	huntingtin	4851	HTT	3064
399	Huntington disease	Assessed	Modifying germline mutation in	solute carrier family 2 member 3	11007	SLC2A3	6515
501	Lafora disease	Assessed	Disease-causing germline mutation(s) (loss of function) in	EPM2A, laforin glucan phosphatase	3413	EPM2A	7957
501	Lafora disease	Assessed	Disease-causing germline mutation(s) (loss of function) in	NHL repeat containing E3 ubiquitin protein ligase 1	21576	NHLRC1	378884
166011	Multiple epiphyseal dysplasia, Beighton type	Assessed	Disease-causing germline mutation(s) in	collagen type II alpha 1 chain	2200	COL2A1	1280
2380	Legg-Calvé-Perthes disease	Assessed	Disease-causing germline mutation(s) in	collagen type II alpha 1 chain	2200	COL2A1	1280
137678	Czech dysplasia, metatarsal type	Assessed	Disease-causing germline mutation(s) in	collagen type II alpha 1 chain	2200	COL2A1	1280
485	Kniest dysplasia	Assessed	Disease-causing germline mutation(s) in	collagen type II alpha 1 chain	2200	COL2A1	1280
3450	Weissenbacher- Zweymuller syndrome	Not yet assessed	Candidate gene tested in	collagen type II alpha 1 chain	2200	COL2A1	1280
1856	Spondyloperipheral dysplasia-short ulna syndrome	Assessed	Disease-causing germline mutation(s) in	collagen type II alpha 1 chain	2200	COL2A1	1280
209867	Autosomal dominant rhegmatogenous retinal detachment	Assessed	Disease-causing germline mutation(s) in	collagen type II alpha 1 chain	2200	COL2A1	1280
459051	Spondyloepiphyseal dysplasia, Stanescu type	Assessed	Disease-causing germline mutation(s) in	collagen type II alpha 1 chain	2200	COL2A1	1280
93279	Mild spondyloepiphyseal dysplasia due to COL2A1 mutation with early-onset osteoarthritis	Assessed	Disease-causing germline mutation(s) in	collagen type II alpha 1 chain	2200	COL2A1	1280
93346	Spondyloepimetaphyseal dysplasia congenita, Strudwick type	Assessed	Disease-causing germline mutation(s) in	collagen type II alpha 1 chain	2200	COL2A1	1280
93296	Achondrogenesis type 2	Assessed	Disease-causing germline mutation(s) in	collagen type II alpha 1 chain	2200	COL2A1	1280
93297	Hypochondrogenesis	Assessed	Disease-causing germline mutation(s) in	collagen type II alpha 1 chain	2200	COL2A1	1280
93315	Spondylometaphyseal dysplasia, 'corner fracture' type	Not yet assessed	Candidate gene tested in	collagen type II alpha 1 chain	2200	COL2A1	1280
93316	Spondylometaphyseal dysplasia, Schmidt type	Assessed	Disease-causing germline mutation(s) in	collagen type II alpha 1 chain	2200	COL2A1	1280
90653	Stickler syndrome type 1	Assessed	Disease-causing germline mutation(s) in	collagen type II alpha 1 chain	2200	COL2A1	1280
85198	Dysspondyloenchondromatosis	Assessed	Disease-causing germline mutation(s) in	collagen type II alpha 1 chain	2200	COL2A1	1280
86820	Familial avascular necrosis of femoral head	Assessed	Disease-causing germline mutation(s) in	collagen type II alpha 1 chain	2200	COL2A1	1280
85166	Platyspondylic dysplasia, Torrance type	Assessed	Disease-causing germline mutation(s) in	collagen type II alpha 1 chain	2200	COL2A1	1280
94068	Spondyloepiphyseal dysplasia congenita	Assessed	Disease-causing germline mutation(s) in	collagen type II alpha 1 chain	2200	COL2A1	1280
567	22q11.2 deletion syndrome	Assessed	Disease-causing germline mutation(s) in	T-box 1	11592	TBX1	6899
